name,poor,weak,moderate,long_lasting,very_long_lasting
Arantxa Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
At the Time of Cherries (Au Temps des Cerises) Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Au Fil du Temps Parfums et Senteurs du Pays Basque for women,0,0,0,0,0
Aviron Bayonnais Rugby Parfum Corporel Parfums et Senteurs du Pays Basque for men,0,1,0,0,0
Bleu Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Bleu Magador Parfums et Senteurs du Pays Basque for women,0,0,0,0,0
Calissons Gourmands Parfums et Senteurs du Pays Basque for women and men,0,1,0,0,0
Caramel Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,1
Carla Bruni Parfums et Senteurs du Pays Basque for women,0,0,0,0,0
Cedre de Liban Parfums et Senteurs du Pays Basque for women and men,0,1,0,0,0
Chocolate Parfums et Senteurs du Pays Basque for women and men,0,1,0,0,0
Christian Louis Maitre Parfumeur Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Cuir Rouge Parfums et Senteurs du Pays Basque for men,0,0,0,0,1
Da i Niet Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Dalai Lama Parfums et Senteurs du Pays Basque for men,0,0,0,0,0
Danses Orientales Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Fresh herbs (Herbes Fraiches) Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Garriguette Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Gingerbread (Pain d'Epice) Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Licorice (Reglisse) Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,1
Madeleine Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Melon de Cavaillon Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Orange Cannelle Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Patchouli Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Red Fruits (Fruits Rouges) Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
Under the Lindens (Sous les Tilleuls) Parfums et Senteurs du Pays Basque for women and men,0,0,0,1,1
Wax and Wipes (Cire et Chiffons) Parfums et Senteurs du Pays Basque for women and men,0,0,0,0,0
True Story Men Glamfume for men,1,0,3,0,0
Charles Street Mark Birley for men,5,1,13,10,4
:P Nasengold for women and men,0,2,4,3,0
/L Nasengold for women and men,1,0,0,0,0
#S Nasengold for women and men,0,1,4,0,2
G. Nasengold for women and men,1,0,1,2,0
Winged Heart M.INT for women and men,0,1,0,0,1
Imari Satin Avon for women,0,0,2,0,0
Nina (1987) Nina Ricci for women,1,5,12,20,3
Homme Calypso Christiane Celle for men,0,0,0,0,2
Jasmin Calypso Christiane Celle for women,0,0,0,1,0
Ascendant Pure Oriflame for men,3,8,5,0,0
Capteur de Reves Lise Watier for women,0,0,0,0,2
Guess 1981 Los Angeles Men Guess for men,3,6,15,13,3
Illuminare Vince Camuto for women,4,3,1,1,1
Spiced Tea (Пряный чай) Brocard for women,0,0,1,1,0
White Town Cotton С & C for women and men,0,0,0,0,0
Abiquiu Santa Fe Botanical Natural Fragrance Collection for women and men,0,1,1,0,0
Blue Sage Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,2,2
Jasmine Anoint Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,0
Kokopeli Botanical Cologne Santa Fe Botanical Natural Fragrance Collection for women,0,0,1,0,0
Kokopelli Santa Fe Botanical Natural Fragrance Collection for women,0,0,0,1,0
Mandir Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,0
Mandir Botanical Cologne Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,0
Marlinspike Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,0
Oh Fresh! Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,1
Orange Flower Anoint Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,0
Pallavi Santa Fe Botanical Natural Fragrance Collection for women,0,0,0,0,0
Prophetisima Santa Fe Botanical Natural Fragrance Collection for women,1,0,0,0,0
Rose Anoint Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,0
Rose-Lyn Santa Fe Botanical Natural Fragrance Collection for women,0,0,0,0,0
Sacred Anoint Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,1,0
Snake Anoint Oil Santa Fe Botanical Natural Fragrance Collection for women and men,0,0,0,0,2
Snake Oil Santa Fe Botanical Natural Fragrance Collection for women,1,0,0,1,2
Vanille Santa Fe Botanical Natural Fragrance Collection for women,0,0,2,0,0
Abime Humiecki & Graef for women and men,1,0,1,1,1
Askew Humiecki & Graef for men,0,1,2,6,3
Blask Humiecki & Graef for women and men,1,0,4,6,5
Candour Humiecki & Graef for women and men,0,0,1,9,3
Nouveau-ne Humiecki & Graef for women and men,1,0,0,2,1
Marrakech Jouany Perfumes for women and men,0,0,0,2,0
St. Barthelemy Jouany Perfumes for women and men,0,0,0,1,0
Grandier Maison Anonyme for women and men,1,1,0,0,1
Hallucinex DMT Maison Anonyme for women and men,1,1,0,1,1
Jasmin Voile Maison Anonyme for women and men,0,0,1,0,0
L'Immortel Maison Anonyme for women and men,0,0,1,0,0
Neroli Voile Maison Anonyme for women and men,0,1,1,0,0
Pale Fire Maison Anonyme for women and men,1,0,0,2,1
Rose Voile Maison Anonyme for women and men,0,0,1,0,0
Vespero Maison Anonyme for women and men,0,0,1,0,0
Cay MetaScent for women and men,0,0,2,0,0
Mura MetaScent for women and men,0,1,1,0,0
Adrian Blöke for men,1,0,0,0,2
Benji Blöke for men,0,0,0,1,3
Blake Blöke for men,0,0,0,0,1
Bruno Blöke for men,0,0,0,1,1
Michael Blöke for men,0,0,0,0,1
Ofer Blöke for men,0,0,2,0,2
Richard Blöke for men,0,0,0,0,1
Cambridge Knight English Laundry for men,3,8,13,34,4
A Thousand Times More Fair Sixteen92 for women,0,0,0,2,0
Aeromancy Sixteen92 for women and men,0,0,2,0,0
Black Sugar Sixteen92 for women,0,0,2,0,1
Bruise Violet Sixteen92 for women,0,1,4,4,0
Chiromancy Sixteen92 for women and men,0,0,0,1,2
Dr. Van Helsing Sixteen92 for women and men,0,0,1,0,1
Enfant Terrible Sixteen92 for women and men,0,0,0,0,2
Hydromancy Sixteen92 for women and men,1,1,0,1,3
I Saw Goody Proctor With The Devil Sixteen92 for women and men,1,1,0,0,4
Le Demi-Monde Sixteen92 for women and men,1,0,0,1,2
Les Fleurs du Mal Sixteen92 for women and men,0,0,0,2,3
Lolita Sixteen92 for women,2,1,1,0,0
Lucy Westenra Sixteen92 for women and men,0,0,0,0,0
Mina Harker Sixteen92 for women and men,0,0,0,1,1
Montmartre Sixteen92 for women and men,1,0,0,0,3
Necromancy Sixteen92 for women and men,0,0,1,2,1
Pyromancy Sixteen92 for women and men,0,0,3,0,0
Serres d'Auteuil Sixteen92 for women and men,0,0,1,0,2
Southern Gothic Sixteen92 for women,0,0,1,0,2
The Grass Harp Sixteen92 for women and men,1,0,1,0,1
The Weird Sisters Sixteen92 for women and men,1,0,1,0,1
Ved’Ma Sixteen92 for women and men,0,1,0,0,0
Wicked Sixteen92 for women,1,0,0,0,0
Kaori Yuzu Faberlic for women,0,0,0,0,1
Iguazù ID Parfums for men,0,1,0,0,0
Oh Délice! ID Parfums for women,1,0,0,0,0
Vertige ID Parfums for women,0,0,0,0,2
Oud Suede Baie Rose La Closerie des Parfums for women and men,0,0,1,0,0
Black In Deep Red Sonic Alchemy for women and men,0,0,0,0,0
Dorsia Sonic Alchemy for women and men,0,0,0,0,0
Especial Sonic Alchemy for women and men,0,0,0,0,0
Fiat Lux Sonic Alchemy for women and men,0,0,0,0,0
Ira Sonic Alchemy for women and men,0,0,0,0,0
Winstons Sonic Alchemy for women and men,0,0,0,0,0
Orange Riviera Eau Jeune for women,0,0,0,0,0
A l'Ombre des Clochers Claude Andre Hebert for women and men,0,0,0,0,0
Métropole Claude Andre Hebert for women and men,0,0,0,0,0
Mont-Royal Claude Andre Hebert for women and men,0,0,0,0,0
Notre-Dame Claude Andre Hebert for women and men,0,0,0,0,0
Ville-Marie Claude Andre Hebert for women and men,0,0,0,1,0
Elvie Oriflame for women,19,14,35,9,2
Hermine Weil for women and men,0,0,0,0,0
Zibeline Weil for women,1,1,3,8,14
Agrums Claudia Scattolini for women and men,0,0,0,0,0
Amber Claudia Scattolini for women and men,0,0,1,0,0
Marine Claudia Scattolini for women and men,0,0,0,0,0
Rose Claudia Scattolini for women,0,0,0,1,0
Vanilla Claudia Scattolini for women,0,0,1,0,0
Wild Fig Claudia Scattolini for women and men,0,0,0,0,0
Wood & Skin Claudia Scattolini for women and men,0,0,1,0,0
Maitre Chausseur Extrait D'Atelier for women and men,1,1,3,1,1
Maitre Couturier Extrait D'Atelier for women and men,0,1,3,3,1
Maitre Joaillier Extrait D'Atelier for women and men,0,0,1,3,1
Ankh Scents of Time for women and men,0,0,2,0,3
Club For Her Sergio Tacchini for women,2,0,0,0,0
Melissa Melissa for women,0,1,0,0,0
Essencial Intenso Natura for men,0,0,1,8,2
K Natura for men,1,0,0,2,1
Pitada de Humor Natura for women,0,0,0,0,0
Linda Brasil O Boticário for women,0,0,1,1,0
Amyi IV Amyi for women,0,0,0,0,0
Amyi V Amyi for women,0,0,0,0,0
Amyi VI Amyi for women,0,0,0,0,0
Ironman Extreme Avon for men,0,1,2,0,1
Larissa Manoela Fantasy Jequiti for women,0,0,0,0,0
Portiolli Classic Blue Jequiti for men,0,0,0,0,0
Tempting Rose Jimmy Choo for women,1,1,0,0,0
In the Woods eSENSielle for women and men,0,0,0,1,0
Crystal d'Afrique David Thibaud-Bourahla for women,1,0,0,1,1
L'Indigène David Thibaud-Bourahla for men,0,0,0,0,0
Eau de Cologne Anti-Stress (О-де-Колонъ Анти-стресс) Brocard for men,0,0,1,0,0
Emma Ésika for women,0,1,0,0,0
Suntuosa Ésika for women,0,0,0,1,0
214 Peônia & Apricot O Boticário for women,0,0,0,1,0
Ballroom Be Soliflore for women,0,0,3,0,1
Forever Paris CVS Essence of Beauty for women,0,0,0,1,0
Secret Woods CVS Essence of Beauty for women,1,3,0,1,0
Pour Homme Madonna Nudes 1979 for men,0,0,0,0,0
Violette Imperiale Historiae for women,0,2,0,1,1
Sun Zents for women and men,1,2,0,1,1
Water Zents for women and men,0,2,2,0,0
Anther Criminal Elements for women and men,0,0,0,0,0
Blackwater Thistle Criminal Elements for women and men,0,0,0,1,0
Fall Criminal Elements for women and men,0,1,1,0,0
Glimmer Criminal Elements for women and men,0,0,0,0,0
Hearth Criminal Elements for women and men,0,0,0,0,0
Hollow Criminal Elements for women and men,0,0,0,0,1
Muse Criminal Elements for women and men,0,0,0,0,0
Pyrus Criminal Elements for women and men,0,0,0,0,0
Queer Criminal Elements for women and men,0,1,0,0,0
Ruben Criminal Elements for men,0,0,0,0,1
Sanguinem Arena Criminal Elements for women and men,0,1,0,1,0
Sepal Criminal Elements for women and men,0,0,0,0,0
Sylphide Criminal Elements for women and men,1,0,0,2,0
Tobacco Jam Criminal Elements for women and men,0,0,0,1,0
Vigour Criminal Elements for men,1,0,0,0,1
Infinite Shine Lalique for women,0,0,0,0,0
Acqua Di Scaramelli Cristian Brinck for men,0,0,0,0,0
Aqua Antartic Cristian Brinck for men,0,0,0,0,0
Gaman 我慢 Cristian Brinck for men,0,0,0,0,0
Grotte Cosquer Cristian Brinck for men,0,0,0,0,0
Jardin Du Prince Cristian Brinck for women and men,0,0,0,0,0
Kimura Shigenari 木村重成 Cristian Brinck for men,0,0,0,0,0
Peace Medal Cristian Brinck for men,0,0,0,0,0
Reggio di Calabria Cristian Brinck for men,0,0,0,0,0
Suiko 水虎 Cristian Brinck for women,0,1,0,0,0
Time Hunter Cristian Brinck for men,0,0,0,0,0
Yūgen 幽玄 Cristian Brinck for men,0,0,0,0,0
Cannabis Bois 1920 for women and men,2,1,0,2,3
Cannabis Fruttata Bois 1920 for women and men,2,0,2,1,0
Centenario Bois 1920 for women and men,1,1,0,1,1
Elite I Bois 1920 for women and men,0,0,0,0,0
Elite III Bois 1920 for women and men,0,0,0,1,0
Parana Bois 1920 for women and men,1,1,2,5,0
Sopra Il Mare Bois 1920 for women and men,0,0,0,0,1
High Heel White Roberto Ugolini for women,0,0,0,0,0
Rosso 17 Roberto Ugolini for women and men,0,0,0,0,3
Each Other The House of Oud for women and men,4,1,1,2,2
Keep Glazed The House of Oud for women and men,4,1,1,7,1
Royal Stone The House of Oud for women and men,1,0,1,0,1
The Time The House of Oud for women and men,5,4,4,4,1
What About Pop The House of Oud for women and men,2,2,3,6,3
Romanza Masque Milano for women and men,3,4,11,19,28
Fundamental Rubini for women and men,6,6,5,8,22
Tambour Sacre Rubini for women and men,1,1,0,1,3
Bee Zoologist Perfumes for women and men,5,9,11,23,30
Cyclamen L'Atelier Boheme for women,0,0,0,0,0
Fil de Soie L'Atelier Boheme for women,0,0,0,0,0
Helianthe L'Atelier Boheme for women,0,0,1,1,0
Immortelle L'Atelier Boheme for women,1,0,0,1,0
Kafeine L'Atelier Boheme for women and men,0,0,1,0,0
Rhizomes L'Atelier Boheme for men,0,0,0,0,0
Tiare Moana L'Atelier Boheme for women,0,0,0,0,1
After Rain Balint Parfums for women and men,0,0,0,4,0
Balifleur Balint Parfums for women and men,0,0,1,7,3
Sun Embrace Balint Parfums for women and men,0,1,0,2,2
Cossack Don Казачий Дон Ladanika for women and men,0,0,0,0,0
Gold Noir Majouri for men,0,0,0,0,0
Jour 11 Majouri for women and men,0,0,0,0,0
Jour 5 Majouri for women,0,0,0,0,0
Sayidati Majouri for women,0,0,0,0,0
White Rose Majouri for women,0,0,0,0,0
Montecristo Deleggend Blanc Mille Centum Parfums for women and men,0,0,2,1,0
Montecristo Deleggend Noir Mille Centum Parfums for women and men,0,0,2,1,1
PH Bright Oudh Blood Concept for women and men,0,0,1,1,0
XL Oxygen Vert Blood Concept for women and men,0,0,1,1,0
Eau de Cologne Ekstaz (О-де-Колонъ Экстаз) Brocard for men,0,0,0,0,0
Once Upon a Time Fortune Brocard for women,1,1,1,0,0
Perry Brocard for women,0,0,0,0,0
Nuage Rouge CIEL Parfum for women,0,0,0,0,0
-L- Mesonsol for women and men,0,0,1,0,0
-O- Mesonsol for women and men,0,0,0,1,0
-S- Mesonsol for women and men,0,0,0,1,1
Arz el-rab Parfums Berdoues for women and men,0,4,3,2,1
Spirit of Sensual Desire Spirit for women,0,0,0,0,0
Darkly Audacious Pink Room for women,0,0,2,2,0
Parfum Pour Toi Pink Room for women,1,0,2,0,0
Avenue Montaigne Strada for women and men,0,0,0,0,0
Bambou Kreolfleurage Parfums for women and men,0,0,0,0,0
Takamaka Kreolfleurage Parfums for women and men,0,0,0,0,0
24 Elixir Rise Of The Superb 24 for women and men,0,1,5,3,0
Vetiveria Emirates Pride Perfumes for women and men,0,0,0,0,0
Rose Suede Cannelle La Closerie des Parfums for women and men,0,0,0,0,0
Lueur Imperiale LeROZA Perfumes for women and men,0,0,0,0,0
Etat de Grace Plume Impression for women and men,0,0,2,0,0
Rivalite Imperiale Plume Impression for women and men,0,0,1,1,1
Wood Man Mi6ka for men,0,0,2,0,0
Highland Lilac Highland Lilac of Rochester for women,0,0,5,2,1
How You Love Jazmin Sarai for women,1,0,3,0,1
Led IV Jazmin Sarai for women and men,0,0,4,0,0
MA'RÉ Jazmin Sarai for women and men,0,0,3,0,0
Nar Jazmin Sarai for women and men,0,2,2,0,0
Neon Graffiti Jazmin Sarai for women and men,1,1,4,0,0
Otis & Me Jazmin Sarai for women and men,1,1,4,1,1
Solar'1 Jazmin Sarai for women and men,3,2,0,1,0
Wild and Free Mahogany for women,0,0,0,0,0
Profumod'Umbria Limonero P. for women and men,0,0,0,0,0
Amberula Daniel Barros for women and men,1,0,2,0,1
Caipiroud Daniel Barros for women and men,0,0,3,1,0
Cedretto Daniel Barros for women and men,0,0,0,2,0
Choco Frap Daniel Barros for women and men,1,0,0,2,0
Cuir Mojito Daniel Barros for women and men,1,1,0,3,0
Gincenso Daniel Barros for women and men,1,0,1,1,0
Jasmiña Colada Daniel Barros for women and men,1,0,1,2,0
Kiris Royale Daniel Barros for women and men,1,0,2,0,1
Lavender Chai Daniel Barros for women and men,1,0,4,0,0
Rosa Libre Daniel Barros for women and men,1,0,0,1,1
Scotchouli Daniel Barros for women and men,0,0,0,1,2
Sex on the Peach Daniel Barros for women and men,1,0,1,2,0
Tobacognac Daniel Barros for women and men,1,0,1,1,2
Tonkaccino Daniel Barros for women and men,1,0,0,1,2
Yuzucello Daniel Barros for women and men,1,0,0,5,1
Amongst Waves Gallagher Fragrances for women and men,6,7,9,26,19
Bergamot Silk Gallagher Fragrances for women and men,0,0,4,0,0
Bergamust Gallagher Fragrances for women and men,4,1,12,21,5
Bergamust Noir Gallagher Fragrances for women and men,2,0,0,5,2
Black Currant Silk Gallagher Fragrances for women and men,2,1,2,0,2
Carpe Cafe Gallagher Fragrances for women and men,1,1,3,7,0
Evergreen Dream Gallagher Fragrances for women and men,2,4,6,12,3
Fineapple Gallagher Fragrances for women and men,8,9,17,5,3
Hemera Gallagher Fragrances for women,0,0,0,1,0
iloreN Gallagher Fragrances for women and men,1,0,2,4,1
Jasmine Silk Gallagher Fragrances for women and men,1,0,0,0,4
Lavender Silk Gallagher Fragrances for women and men,0,1,0,0,1
Liberalis Hortus Gallagher Fragrances for women and men,0,0,2,2,0
Mandarin Silk Gallagher Fragrances for women and men,0,0,0,1,0
O'Fraiche Gallagher Fragrances for women and men,3,0,5,5,7
Orange Blossom Silk Gallagher Fragrances for women and men,1,0,0,0,1
Peaches And Campfires Gallagher Fragrances for women and men,1,0,0,3,0
Pearfecto Gallagher Fragrances for women and men,1,0,0,1,3
Rosé All Daé Gallagher Fragrances for women and men,5,4,6,12,27
Sandalwood Silk Gallagher Fragrances for women and men,0,0,0,0,4
Sine Nomine Gallagher Fragrances for women and men,0,0,0,3,0
THAT Guy Gallagher Fragrances for men,2,3,2,9,1
Tobacco Silk Gallagher Fragrances for women and men,0,0,1,1,3
Tulip Silk Gallagher Fragrances for women and men,0,2,3,1,2
Vanilla Silk Gallagher Fragrances for women and men,1,1,1,7,4
Villainess Vanilla Gallagher Fragrances for women,0,0,2,1,1
Wicked Good Gallagher Fragrances for women and men,2,0,10,12,5
Eau de Givenchy Givenchy for women,1,7,22,5,4
Eau d'Ivoire Pierre Balmain for women,2,2,0,1,0
Areia Salgada Comporta Perfumes for women and men,0,0,1,0,0
Sela Comporta Perfumes for women and men,0,0,3,0,0
1929 Eau de Parfum Daniel Josier for women,1,1,0,0,0
Ambre Tabac Daniel Josier for men,2,7,7,19,36
Bois d'Iris Daniel Josier for women and men,2,2,6,4,1
Casanova Daniel Josier for men,0,0,1,3,0
Cuero Dela Toscana Daniel Josier for women and men,0,0,1,7,0
Golden Tuberose Daniel Josier for women,1,1,2,3,7
Golden Vetiver Daniel Josier for women and men,0,2,0,5,6
Green Leather Daniel Josier for women and men,0,1,8,16,2
Interdit Absente Daniel Josier for women and men,1,4,3,7,0
Josune Daniel Josier for women and men,1,0,1,5,8
Kaleidoscope Daniel Josier for women and men,1,3,6,1,2
Le Musk Daniel Josier for women and men,0,1,3,5,5
Magnolia Daniel Josier for women,0,0,2,5,0
Mystery Oud Daniel Josier for women and men,4,1,2,1,13
Orquidea Negra Daniel Josier for women,0,0,0,3,6
Quetzaly Daniel Josier for women and men,0,2,0,3,0
Tuberose Daniel Josier for women and men,0,0,3,2,3
Vanille et Coco Daniel Josier for women,1,0,0,1,0
Vetiver Daniel Josier for women and men,1,2,4,2,0
Black Rain Renier Perfumes for women and men,2,0,9,4,6
Crystal Rain Renier Perfumes for women and men,1,1,10,7,3
Habana 500 Renier Perfumes for women and men,1,1,1,4,2
Kisses Rain Renier Perfumes for women and men,2,4,8,15,9
Oud Rain Renier Perfumes for women and men,1,0,6,5,5
Kn°I Korloff Paris for women,2,2,2,0,0
Kn°III Korloff Paris for women,0,1,3,0,0
Chameleon Zoologist Perfumes for women and men,3,7,15,24,6
Actus Reus Daniel Vaudd for women,0,0,0,0,0
